#           state               0.20            0.25            0.30            0.35            0.40            0.45            0.50            0.55            0.60            0.65            0.70            0.75            0.80            0.85            0.90            0.95            1.00
              1  	    -0.00009663	    -0.02445968	    -0.38326809	    -2.17435911	    -6.29254143	   -13.25423003	   -23.40498331	   -37.03978266	   -55.59961981	   -80.12018838	  -111.61135442	  -149.09535418	  -194.14378096	  -246.82135787	  -307.91764125	  -382.97240227	  -476.09078382
              2  	    -0.00033479	    -0.03924088	    -0.47301791	    -2.28734793	    -6.37207928	   -13.27294300	   -23.40268782	   -37.15488377	   -55.79343050	   -80.25150927	  -111.48188147	  -148.95669434	  -193.89954317	  -246.64951690	  -308.44031331	  -383.90038038	  -476.89277517
              3  	    -0.00051572	    -0.05421069	    -0.55147959	    -2.39016444	    -6.44391233	   -13.27972774	   -23.36900518	   -37.23389481	   -55.94963288	   -80.36484757	  -111.30208858	  -148.85837687	  -193.65446778	  -246.54276013	  -308.89249746	  -384.79488919	  -477.71956393
              4  	    -0.00064207	    -0.05830195	    -0.56933303	    -2.42747021	    -6.49425378	   -13.34180152	   -23.41486734	   -37.28280797	   -55.97362573	   -80.40410942	  -111.35967066	  -148.92012239	  -193.71680028	  -246.61386266	  -308.99152201	  -384.82027076	  -477.79862500
              5  	    -0.00069108	    -0.06082185	    -0.59216602	    -2.46242205	    -6.51869045	   -13.35240867	   -23.40744104	   -37.32769755	   -56.06473787	   -80.43169758	  -111.24843256	  -148.87447006	  -193.70300147	  -246.60712603	  -309.14217852	  -385.13347591	  -478.09608889
              6  	    -0.00122439	    -0.07058682	    -0.62390400	    -2.51000654	    -6.55948931	   -13.37053561	   -23.43485355	   -37.40907446	   -56.21239178	   -80.59961706	  -111.38460839	  -148.89878040	  -193.75810008	  -246.70094244	  -309.43941014	  -385.50889477	  -478.49523981
              7  	    -0.00116135	    -0.07072925	    -0.62500382	    -2.50829604	    -6.55188789	   -13.36684695	   -23.44265146	   -37.38895960	   -56.15287097	   -80.49142057	  -111.20305364	  -148.74706562	  -193.60655923	  -246.57059684	  -309.41335537	  -385.59633661	  -478.51361272
              8  	    -0.00200114	    -0.07981640	    -0.65634927	    -2.54703272	    -6.58180782	   -13.36155288	   -23.42830147	   -37.37807331	   -56.13581357	   -80.48356410	  -111.21782511	  -148.65389763	  -193.45895860	  -246.50733560	  -309.49230126	  -385.91529441	  -478.92322248
              9  	    -0.00216421	    -0.08565065	    -0.67518419	    -2.56796540	    -6.60473266	   -13.38181997	   -23.46157094	   -37.44202018	   -56.20540629	   -80.60067272	  -111.32305191	  -148.73881538	  -193.55187344	  -246.61560344	  -309.62741555	  -386.04072495	  -479.06865013
             10  	    -0.00253778	    -0.09360641	    -0.68855665	    -2.57888704	    -6.59763320	   -13.34396256	   -23.40001915	   -37.38390396	   -56.14482186	   -80.52169685	  -111.15405815	  -148.54272741	  -193.22544701	  -246.25358094	  -309.53147984	  -386.25595610	  -479.21604858
