#           state               0.20            0.25            0.30            0.35            0.40            0.45            0.50            0.55            0.60            0.65            0.70            0.75            0.80            0.85            0.90            0.95            1.00
              1  	    -0.00007097	    -0.05137954	    -1.11221473	    -4.30806681	   -10.12838097	   -18.97598293	   -31.14773873	   -47.89864187	   -69.93941660	   -99.07309316	  -133.75898962	  -175.96686730	  -225.39535270	  -282.55720465	  -352.85732152	  -441.37413395	  -549.16834188
              2  	    -0.00037342	    -0.06923696	    -1.14062351	    -4.32984760	   -10.14658857	   -18.98547616	   -31.16191049	   -47.91678631	   -69.96063578	   -99.02845464	  -133.74576629	  -175.93739087	  -225.34490299	  -282.61610216	  -353.02192778	  -441.49498017	  -549.23814044
              3  	    -0.00070236	    -0.10697531	    -1.20292760	    -4.37567893	   -10.17666887	   -18.99460438	   -31.19626622	   -47.96343121	   -70.07123157	   -98.93341880	  -133.71936586	  -175.88627340	  -225.30616374	  -282.85821768	  -353.49127163	  -441.83364917	  -549.44968922
              4  	    -0.00152696	    -0.12169956	    -1.22548336	    -4.38445708	   -10.17185838	   -18.98062475	   -31.19457482	   -47.97833626	   -70.13659455	   -98.85768855	  -133.68546056	  -175.84731259	  -225.27884055	  -283.05627809	  -353.82638154	  -442.16442527	  -549.66010992
              5  	    -0.00164285	    -0.13146857	    -1.23866131	    -4.39314095	   -10.17669698	   -18.97969571	   -31.21180000	   -47.96887877	   -70.14240645	   -98.81510857	  -133.68271038	  -175.78724731	  -225.23072343	  -283.09324176	  -353.96954342	  -442.27818557	  -549.74163297
              6  	    -0.00245629	    -0.15116411	    -1.26932769	    -4.41667827	   -10.18944061	   -18.98512679	   -31.21740734	   -48.01299757	   -70.21949729	   -98.79512500	  -133.66352975	  -175.79757038	  -225.25122201	  -283.25625216	  -354.24236423	  -442.49159758	  -549.92242716
              7  	    -0.00213941	    -0.15678058	    -1.28246358	    -4.42674359	   -10.19248706	   -18.96975573	   -31.19710711	   -47.99352286	   -70.16179194	   -98.72216803	  -133.62720016	  -175.69945242	  -225.15277539	  -283.33556533	  -354.47311261	  -442.70187655	  -550.11541747
              8  	    -0.00258761	    -0.17118114	    -1.32070666	    -4.47617159	   -10.24346734	   -19.03053495	   -31.25976004	   -48.06029983	   -70.25011862	   -98.80253348	  -133.68589030	  -175.80840841	  -225.25197483	  -283.49664395	  -354.78421520	  -442.99109305	  -550.37130253
              9  	    -0.00308947	    -0.17860736	    -1.33505555	    -4.47951841	   -10.23508270	   -19.01035972	   -31.28005496	   -48.08993227	   -70.30765895	   -98.78566443	  -133.71079812	  -175.75932127	  -225.20498720	  -283.63733609	  -355.04204555	  -443.31379682	  -550.55283800
             10  	    -0.00331469	    -0.18452025	    -1.34673595	    -4.49500820	   -10.25335263	   -19.02844447	   -31.30226527	   -48.10434867	   -70.31049630	   -98.75734061	  -133.74260926	  -175.75840597	  -225.17682291	  -283.63772408	  -355.02300442	  -443.24372696	  -550.49472932
