#           state               0.20            0.25            0.30            0.35            0.40            0.45            0.50            0.55            0.60            0.65            0.70            0.75            0.80            0.85            0.90            0.95            1.00
              1  	     0.00000000	    -0.01746401	    -0.56432742	    -2.94994694	    -7.85611170	   -15.69774862	   -26.81184069	   -41.76666289	   -61.87872532	   -88.37275022	  -121.18291230	  -161.24209418	  -208.18700155	  -262.93213127	  -327.07063530	  -408.15531383	  -507.14250388
              2  	    -0.00010231	    -0.03751936	    -0.63552042	    -3.01839449	    -7.90585467	   -15.71475650	   -26.82824098	   -41.83232125	   -61.96084468	   -88.41480421	  -121.22418663	  -161.15996475	  -208.08681170	  -262.92943635	  -327.47435040	  -408.53681922	  -507.59932689
              3  	    -0.00040186	    -0.05352627	    -0.70174980	    -3.08890898	    -7.95633676	   -15.74467899	   -26.85780669	   -41.89975418	   -62.08024705	   -88.46782590	  -121.28085073	  -161.11502966	  -208.04878152	  -262.95976438	  -327.94045259	  -409.02401706	  -508.19127234
              4  	    -0.00059729	    -0.07057451	    -0.76237881	    -3.14989835	    -7.98390846	   -15.73117622	   -26.83221830	   -41.92872838	   -62.14705772	   -88.46844785	  -121.21534591	  -160.93801553	  -207.85499741	  -262.91619877	  -328.39198797	  -409.60567179	  -508.76723386
              5  	    -0.00055700	    -0.07354739	    -0.77156786	    -3.15675453	    -7.98135709	   -15.71494477	   -26.79755595	   -41.92100290	   -62.16424880	   -88.45708346	  -121.18542383	  -160.84812822	  -207.80399710	  -262.92272371	  -328.60237072	  -409.82960927	  -509.03568183
              6  	    -0.00133930	    -0.08947931	    -0.83158523	    -3.22940929	    -8.05255511	   -15.77117754	   -26.85951188	   -42.02029015	   -62.25806095	   -88.55075555	  -121.31761091	  -160.90596735	  -207.80881392	  -263.05643366	  -329.11155757	  -410.32681841	  -509.53132977
              7  	    -0.00196112	    -0.09981276	    -0.85968200	    -3.25784905	    -8.06357202	   -15.76239543	   -26.84279724	   -42.04558851	   -62.29843990	   -88.57243989	  -121.29187718	  -160.83012354	  -207.74726890	  -263.09977200	  -329.31622965	  -410.60269028	  -509.75123760
              8  	    -0.00225254	    -0.11303913	    -0.89815112	    -3.29304066	    -8.07672492	   -15.74760486	   -26.82456286	   -42.02330712	   -62.28146100	   -88.49816236	  -121.13519044	  -160.65473642	  -207.61816159	  -263.09008877	  -329.53678402	  -410.92723174	  -510.01752553
              9  	    -0.00259483	    -0.12342390	    -0.93558841	    -3.35034347	    -8.13025022	   -15.78837474	   -26.87070218	   -42.11140840	   -62.41343729	   -88.60053238	  -121.20999598	  -160.71178529	  -207.68074800	  -263.20480657	  -329.79321092	  -411.26804040	  -510.34384888
             10  	    -0.00251196	    -0.11445517	    -0.89546287	    -3.28827380	    -8.06216037	   -15.73542318	   -26.84638358	   -42.04844576	   -62.33680330	   -88.56489159	  -121.20025155	  -160.65106777	  -207.64618043	  -263.11456399	  -329.61176514	  -410.98247693	  -510.08426176
